,p_id,score,num_comments,p_timestamp,direct_reply_comments,direct_comments_proportion,median_direct_reply_time,min_reply_time,P_Sent_Neg,P_Sent_Neu,P_Sent_Pos,P_Sent_Com,median_comment_length,C_Sent_Neg,C_Sent_Neu,C_Sent_Pos,C_Sent_Com,Diff_Sent_Neg,Diff_Sent_Neu,Diff_Sent_Pos,Diff_Sent_Com,C_Neg_Feelings,C_Suicide_Act,C_Goal,C_Medical,C_FPS,P_Neg_Feelings,P_Suicide_Act,P_Goal,P_Medical,P_FPS
720,dy29qe,34,5,2019-11-18 13:59:56,1.0,0.2,32.9,32.9,0.36,0.58,0.06,-0.9816,117.0,0.206,0.592,0.201,-0.3094,-0.154,0.01200000000000001,0.14100000000000001,0.6722,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.1375,0.1125,0.1125,0.1125,0.1125
721,dxznss,82,8,2019-11-18 08:54:35,5.0,0.625,89.61666666666666,27.033333333333335,0.0,1.0,0.0,0.0,14.0,0.107,0.485,0.404,0.7184,0.107,-0.515,0.404,0.7184,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,dygufe,1,1,2019-11-19 08:47:58,1.0,1.0,205.5,205.5,0.194,0.594,0.211,0.1316,13.0,0.391,0.15,0.459,0.2263,0.197,-0.44399999999999995,0.24800000000000003,0.0947,0.375,0.25,0.375,0.25,0.25,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.1111111111111111,0.1111111111111111
723,dygtre,1,3,2019-11-19 08:46:04,2.0,0.6666666666666666,105.31666666666666,2.6,0.31,0.518,0.17299999999999996,-0.9860000000000001,20.0,0.0,0.343,0.657,0.7345,-0.31,-0.175,0.4840000000000001,1.7205000000000001,0.1875,0.0,0.0,0.0,0.0,0.16428571428571428,0.12857142857142856,0.1357142857142857,0.11428571428571428,0.10714285714285714
724,dygtfw,1,1,2019-11-19 08:44:52,1.0,1.0,1996.7833333333333,1996.7833333333333,0.219,0.535,0.247,0.3535,26.0,0.181,0.659,0.159,-0.1027,-0.038000000000000006,0.124,-0.088,-0.4562,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.10294117647058823,0.08823529411764706,0.11764705882352941,0.08823529411764706,0.1323529411764706
725,dyec1k,2,0,2019-11-19 04:54:14,,0.0,,,0.0,0.533,0.467,0.5423,1.0,0.0,1.0,0.0,0.0,0.0,0.46699999999999997,-0.467,-0.5423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,dygpt4,1,1,2019-11-19 08:33:38,1.0,1.0,33.0,33.0,0.269,0.403,0.328,0.2585,16.0,0.164,0.836,0.0,-0.2411,-0.10500000000000001,0.43299999999999994,-0.328,-0.49960000000000004,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.2222222222222222,0.2222222222222222
727,dygp02,1,2,2019-11-19 08:31:12,2.0,1.0,36.833333333333336,24.95,0.049,0.755,0.197,0.6705,33.5,0.0,0.6765,0.3235,0.8537,-0.049,-0.07850000000000001,0.1265,0.18320000000000003,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.08571428571428572
728,dyglqw,1,1,2019-11-19 08:21:30,1.0,1.0,2030.4833333333333,2030.4833333333333,0.261,0.475,0.264,-0.2092,20.0,0.0,0.411,0.589,0.8225,-0.261,-0.064,0.32499999999999996,1.0317,0.0,0.1111111111111111,0.0,0.0,0.0,0.2553191489361702,0.19148936170212766,0.23404255319148937,0.1702127659574468,0.1702127659574468
729,dy9xve,3,1,2019-11-18 23:35:37,1.0,1.0,1640.75,1640.75,0.176,0.669,0.154,-0.8074,16.0,0.2,0.8,0.0,-0.25,0.02400000000000002,0.131,-0.154,0.5574,0.1,0.1,0.2,0.1,0.2,0.10900473933649289,0.0947867298578199,0.11374407582938388,0.09004739336492891,0.10426540284360189
730,dydwzn,2,1,2019-11-19 04:21:42,1.0,1.0,2273.4333333333334,2273.4333333333334,0.263,0.602,0.136,-0.947,42.0,0.0,0.762,0.238,0.6124,-0.263,0.16000000000000003,0.10199999999999998,1.5594000000000001,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.09375,0.0625,0.07291666666666667,0.052083333333333336,0.041666666666666664
731,dygfbc,1,1,2019-11-19 08:02:59,1.0,1.0,2034.3833333333334,2034.3833333333334,0.253,0.546,0.201,-0.4767,35.0,0.07,0.799,0.131,0.2681,-0.183,0.253,-0.07,0.7448,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613
732,dy65gu,10,5,2019-11-18 19:18:53,3.0,0.6,251.48333333333332,40.63333333333333,0.318,0.562,0.121,-0.9936,145.0,0.083,0.583,0.268,0.9776,-0.235,0.020999999999999908,0.14700000000000002,1.9712,0.14285714285714285,0.05423728813559322,0.1152542372881356,0.047619047619047616,0.07058823529411765,0.08673469387755102,0.0663265306122449,0.08163265306122448,0.08163265306122448,0.12755102040816327
733,dyg9zd,1,0,2019-11-19 07:47:44,,0.0,,,0.235,0.586,0.179,-0.4356,1.0,0.0,1.0,0.0,0.0,-0.235,0.41400000000000003,-0.179,0.4356,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,0.0975609756097561,0.14634146341463414,0.0975609756097561,0.0975609756097561
734,dy9elc,6,3,2019-11-18 22:59:44,2.0,0.6666666666666666,100.925,2.3166666666666664,0.361,0.415,0.224,-0.9678,8.0,0.0,0.458,0.455,0.3612,-0.361,0.04300000000000004,0.231,1.329,0.0,0.0,0.0,0.0,0.0,0.23863636363636365,0.17045454545454544,0.17045454545454544,0.1590909090909091,0.18181818181818182
735,dyg8ar,1,7,2019-11-19 07:43:08,3.0,0.42857142857142855,10.133333333333333,5.316666666666666,0.153,0.657,0.18999999999999997,0.22279999999999994,14.0,0.337,0.663,0.0,-0.7165,0.18400000000000002,0.006000000000000005,-0.18999999999999997,-0.9393,0.0,0.034482758620689655,0.0,0.0,0.0,0.12857142857142856,0.14285714285714285,0.12857142857142856,0.12857142857142856,0.14285714285714285
736,dy4u3p,12,5,2019-11-18 17:43:55,4.0,0.8,57.275000000000006,21.933333333333334,0.756,0.244,0.0,-0.4767,9.5,0.0,0.7464999999999999,0.1005,0.0,-0.756,0.5025,0.1005,0.4767,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0
737,dy1dw3,36,26,2019-11-18 12:19:09,8.0,0.3076923076923077,345.3083333333333,3.7,0.40399999999999997,0.5,0.09600000000000003,-0.7901999999999999,25.0,0.0,0.584,0.2965,0.53035,-0.40399999999999997,0.08399999999999996,0.20049999999999996,1.32055,0.135632183908046,0.041245791245791245,0.1314655172413793,0.03583333333333333,0.05661881977671451,0.23809523809523808,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.23809523809523808
738,dyg61q,1,1,2019-11-19 07:36:46,1.0,1.0,281.8333333333333,281.8333333333333,0.114,0.768,0.118,-0.3109,13.0,0.549,0.451,0.0,-0.743,0.43500000000000005,-0.317,-0.118,-0.4321,0.125,0.0,0.125,0.0,0.125,0.176,0.152,0.184,0.168,0.152
739,dydiag,2,5,2019-11-19 03:50:11,1.0,0.2,6.15,6.15,0.11400000000000002,0.713,0.172,0.9665000000000001,41.0,0.0,0.704,0.296,0.296,-0.11400000000000002,-0.009000000000000008,0.124,-0.6705000000000001,0.2,0.0,0.14583333333333334,0.0,0.0,0.13824057450628366,0.11490125673249552,0.12926391382405744,0.11669658886894076,0.13464991023339318
740,dyaa5f,6,1,2019-11-18 23:58:21,1.0,1.0,27.683333333333334,27.683333333333334,0.245,0.755,0.0,-0.5994,5.0,0.354,0.154,0.492,0.2263,0.10899999999999999,-0.601,0.492,0.8257000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0
741,dy03av,52,29,2019-11-18 09:42:50,9.0,0.3103448275862069,457.23333333333335,2.1666666666666665,0.25399999999999984,0.5820000000000003,0.16400000000000003,-0.8271000000000003,43.0,0.103,0.594,0.263,0.5983,-0.15099999999999986,0.011999999999999678,0.09899999999999998,1.4254000000000002,0.1715686274509804,0.05668449197860963,0.13395176252319108,0.03082482993197279,0.07215909090909091,0.10909090909090909,0.07272727272727272,0.05454545454545454,0.07272727272727272,0.05454545454545454
742,dyfvdz,1,0,2019-11-19 07:07:52,,0.0,,,0.036,0.763,0.201,0.7579,1.0,0.0,1.0,0.0,0.0,-0.036,0.237,-0.201,-0.7579,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.05714285714285714,0.0,0.05714285714285714
743,dyft09,1,0,2019-11-19 07:01:58,,0.0,,,0.147,0.656,0.197,0.8536,1.0,0.0,1.0,0.0,0.0,-0.147,0.344,-0.197,-0.8536,0.0,0.0,0.0,0.0,0.0,0.13270142180094788,0.09004739336492891,0.08530805687203792,0.0947867298578199,0.08530805687203792
744,dyfr0t,1,1,2019-11-19 06:56:45,1.0,1.0,7.35,7.35,0.262,0.547,0.191,-0.5116,40.0,0.34,0.474,0.187,-0.7579,0.07800000000000001,-0.07300000000000006,-0.0040000000000000036,-0.24629999999999996,0.16666666666666666,0.041666666666666664,0.125,0.041666666666666664,0.0,0.2857142857142857,0.17857142857142858,0.17857142857142858,0.14285714285714285,0.14285714285714285
745,dy6d52,6,1,2019-11-18 19:33:42,1.0,1.0,321.01666666666665,321.01666666666665,0.255,0.745,0.0,-0.8481,70.0,0.29,0.412,0.298,-0.5423,0.034999999999999976,-0.333,0.298,0.30579999999999996,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.10714285714285714,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142
746,dycvea,2,2,2019-11-19 03:04:55,1.0,0.5,37.05,37.05,0.0,1.0,0.0,0.0,4.5,0.0,0.2645,0.7355,0.47665,0.0,-0.7355,0.7355,0.47665,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
747,dy9nqk,4,5,2019-11-18 23:16:45,5.0,1.0,178.0,2.6666666666666665,0.219,0.4149999999999999,0.366,0.9148,52.0,0.346,0.505,0.146,-0.8568,0.12699999999999997,0.09000000000000008,-0.22,-1.7715999999999998,0.06451612903225806,0.1,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.11864406779661017,0.1016949152542373,0.11864406779661017,0.1016949152542373,0.1016949152542373
748,dyfn79,1,0,2019-11-19 06:46:44,,0.0,,,0.108,0.748,0.144,0.4137,1.0,0.0,1.0,0.0,0.0,-0.108,0.252,-0.144,-0.4137,0.0,0.0,0.0,0.0,0.0,0.15584415584415584,0.14285714285714285,0.14285714285714285,0.16883116883116883,0.12987012987012986
749,dycr5e,2,4,2019-11-19 02:55:52,3.0,0.75,15.55,7.2,0.179,0.596,0.225,0.9268,25.5,0.2695,0.6910000000000001,0.0445,-0.67745,0.09050000000000002,0.09500000000000008,-0.1805,-1.60425,0.17310087173100872,0.11688311688311688,0.1821917808219178,0.11688311688311688,0.16233766233766234,0.1407766990291262,0.11650485436893204,0.13592233009708737,0.10679611650485436,0.11650485436893204
750,dy57ci,11,1,2019-11-18 18:10:11,1.0,1.0,387.81666666666666,387.81666666666666,0.328,0.522,0.15,-0.7796,38.0,0.13,0.334,0.536,0.9241,-0.198,-0.188,0.386,1.7037,0.09523809523809523,0.09523809523809523,0.2857142857142857,0.09523809523809523,0.09523809523809523,0.16,0.12,0.16,0.12,0.12
751,dyfhvp,1,1,2019-11-19 06:33:19,1.0,1.0,6.316666666666666,6.316666666666666,0.305,0.601,0.094,-0.9534,68.0,0.285,0.524,0.191,-0.3616,-0.020000000000000018,-0.07699999999999996,0.097,0.5918000000000001,0.08571428571428572,0.02857142857142857,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.015384615384615385,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.0
752,dycmyc,2,1,2019-11-19 02:47:01,1.0,1.0,2301.5333333333333,2301.5333333333333,0.279,0.638,0.083,-0.9538,73.0,0.225,0.618,0.157,-0.5264,-0.05400000000000002,-0.020000000000000018,0.074,0.4274,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.11594202898550725,0.10144927536231885,0.10144927536231885,0.08695652173913043,0.11594202898550725
753,dyclrc,2,1,2019-11-19 02:44:21,1.0,1.0,17.766666666666666,17.766666666666666,0.297,0.578,0.125,-0.9165,69.0,0.098,0.711,0.191,0.5859,-0.19899999999999998,0.133,0.066,1.5024,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.03125,0.0,0.03125,0.0,0.03125
754,dyfgg0,1,13,2019-11-19 06:29:32,1.0,0.07692307692307693,1.4166666666666667,1.4166666666666667,0.13200000000000003,0.6210000000000001,0.24699999999999994,0.7328,14.5,0.4395,0.29800000000000004,0.16749999999999998,-0.64495,0.3075,-0.32300000000000006,-0.07949999999999996,-1.37775,0.12692307692307692,0.05555555555555555,0.13846153846153847,0.038461538461538464,0.12937062937062938,0.15789473684210525,0.07894736842105263,0.13157894736842105,0.07894736842105263,0.07894736842105263
755,dyfee4,1,1,2019-11-19 06:24:11,1.0,1.0,222.33333333333334,222.33333333333334,0.32,0.68,0.0,-0.765,14.0,0.0,1.0,0.0,0.0,-0.32,0.31999999999999995,0.0,0.765,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047
756,dyfe9j,1,0,2019-11-19 06:23:49,,0.0,,,0.33,0.67,0.0,-0.906,1.0,0.0,1.0,0.0,0.0,-0.33,0.32999999999999996,0.0,0.906,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.16216216216216217,0.13513513513513514,0.13513513513513514,0.16216216216216217
757,dyfe2x,1,2,2019-11-19 06:23:22,1.0,0.5,12.5,12.5,0.282,0.56,0.158,-0.9894,199.5,0.08449999999999999,0.685,0.231,0.84535,-0.19749999999999998,0.125,0.07300000000000001,1.83475,0.12100456621004566,0.09406392694063927,0.09406392694063927,0.08721461187214612,0.09212328767123287,0.2330508474576271,0.16101694915254236,0.1864406779661017,0.17372881355932204,0.15254237288135594
758,dxz0al,62,15,2019-11-18 07:45:23,10.0,0.6666666666666666,204.3416666666667,2.8666666666666667,0.30799999999999994,0.49500000000000005,0.19700000000000004,-0.9329999999999999,17.0,0.302,0.496,0.155,-0.25,-0.00599999999999995,0.0009999999999999454,-0.04200000000000004,0.6829999999999999,0.16666666666666666,0.1,0.10526315789473684,0.10526315789473684,0.05,0.08450704225352113,0.056338028169014086,0.08450704225352113,0.056338028169014086,0.056338028169014086
759,dycfwi,2,7,2019-11-19 02:32:16,5.0,0.7142857142857143,12.233333333333333,2.7666666666666666,0.549,0.451,0.0,-0.5956,21.0,0.325,0.588,0.081,-0.7264,-0.22400000000000003,0.13699999999999996,0.081,-0.13080000000000003,0.09090909090909091,0.05,0.07692307692307693,0.07692307692307693,0.05,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0
760,dyf9yw,1,2,2019-11-19 06:13:20,1.0,0.5,9.133333333333333,9.133333333333333,0.636,0.36400000000000005,0.0,-0.7906,8.0,0.382,0.618,0.0,-0.2525,-0.254,0.25399999999999995,0.0,0.5381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,dy2exc,18,16,2019-11-18 14:14:07,2.0,0.125,292.45833333333337,14.7,0.704,0.29599999999999993,0.0,-0.9163999999999998,15.5,0.4145,0.512,0.0,-0.57735,-0.2895,0.21600000000000008,0.0,0.33904999999999974,0.18198529411764708,0.054411764705882354,0.11764705882352941,0.06066176470588235,0.05131578947368421,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727
762,dy93q6,5,3,2019-11-18 22:39:33,2.0,0.6666666666666666,47.84166666666667,2.9,0.357,0.643,0.0,-0.7269,9.0,0.28,0.24,0.48,0.3612,-0.07699999999999996,-0.403,0.48,1.0881,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333
763,dyf7bt,1,2,2019-11-19 06:06:44,1.0,0.5,2116.6666666666665,2116.6666666666665,0.172,0.428,0.4,0.4929,9.5,0.26,0.74,0.0,-0.33115,0.08800000000000002,0.312,-0.4,-0.82405,0.07142857142857142,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
764,dyca8r,2,2,2019-11-19 02:20:10,2.0,1.0,34.608333333333334,10.433333333333334,0.162,0.521,0.317,0.9548,81.0,0.2585,0.46849999999999997,0.274,0.1861,0.0965,-0.05250000000000005,-0.04299999999999998,-0.7686999999999999,0.014705882352941176,0.007352941176470588,0.014705882352941176,0.007352941176470588,0.0,0.13432835820895522,0.12686567164179105,0.1417910447761194,0.11194029850746269,0.11194029850746269
765,dyc8aj,2,2,2019-11-19 02:16:20,2.0,1.0,35.699999999999996,2.8666666666666667,0.0,0.762,0.238,0.6124,43.5,0.125,0.8045,0.0705,-0.38915,0.125,0.04249999999999998,-0.16749999999999998,-1.00155,0.15760869565217392,0.08423913043478261,0.15760869565217392,0.0733695652173913,0.0625,0.0,0.0,0.0,0.0,0.0
766,dyad6f,4,1,2019-11-19 00:03:52,1.0,1.0,3.8333333333333335,3.8333333333333335,0.169,0.673,0.158,-0.6215,9.0,0.324,0.287,0.388,0.1139,0.155,-0.38600000000000007,0.23,0.7354,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.13043478260869565,0.15217391304347827,0.14130434782608695,0.14130434782608695,0.15217391304347827
767,dyf4j9,1,1,2019-11-19 06:00:07,1.0,1.0,7.016666666666667,7.016666666666667,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,dyf0vs,0,0,2019-11-19 05:51:11,,0.0,,,0.102,0.764,0.134,0.5312,1.0,0.0,1.0,0.0,0.0,-0.102,0.236,-0.134,-0.5312,0.0,0.0,0.0,0.0,0.0,0.11458333333333333,0.08333333333333333,0.10416666666666667,0.08333333333333333,0.11458333333333333
769,dya4bv,3,9,2019-11-18 23:47:35,3.0,0.3333333333333333,351.6166666666667,28.383333333333333,0.295,0.515,0.19100000000000003,-0.9528000000000001,64.0,0.177,0.593,0.296,0.6249,-0.118,0.07799999999999996,0.10499999999999995,1.5777,0.12280701754385964,0.08235294117647059,0.15294117647058825,0.11403508771929824,0.11764705882352941,0.12037037037037036,0.06481481481481481,0.06481481481481481,0.06481481481481481,0.12962962962962962
770,dybzp6,2,0,2019-11-19 01:58:15,,0.0,,,0.269,0.625,0.106,-0.9749,1.0,0.0,1.0,0.0,0.0,-0.269,0.375,-0.106,0.9749,0.0,0.0,0.0,0.0,0.0,0.1897810218978102,0.15328467153284672,0.1678832116788321,0.16058394160583941,0.16058394160583941
771,dya2uk,2,1,2019-11-18 23:44:55,1.0,1.0,106.46666666666667,106.46666666666667,0.224,0.625,0.151,-0.9913,35.0,0.0,0.69,0.31,0.802,-0.224,0.06499999999999995,0.159,1.7933,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.1686182669789227,0.1358313817330211,0.1405152224824356,0.13348946135831383,0.14285714285714285
772,dy9zni,3,3,2019-11-18 23:39:07,1.0,0.3333333333333333,63.53333333333333,63.53333333333333,0.223,0.548,0.23,-0.7109,32.0,0.133,0.572,0.295,0.8221,-0.09,0.02399999999999991,0.06499999999999997,1.533,0.08695652173913043,0.043478260869565216,0.11363636363636363,0.043478260869565216,0.043478260869565216,0.14345991561181434,0.12658227848101267,0.13924050632911392,0.11392405063291139,0.11814345991561181
773,dybqhw,2,1,2019-11-19 01:39:40,1.0,1.0,83.8,83.8,0.306,0.508,0.185,-0.9454,19.0,0.266,0.355,0.379,0.4404,-0.03999999999999998,-0.15300000000000002,0.194,1.3858000000000001,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.25,0.14,0.14,0.14,0.12,0.16
774,dy7b1d,6,1,2019-11-18 20:39:50,1.0,1.0,260.25,260.25,0.353,0.579,0.068,-0.93,56.0,0.314,0.415,0.271,-0.3671,-0.03899999999999998,-0.16399999999999998,0.203,0.5629000000000001,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.058823529411764705
775,dy9rxe,3,5,2019-11-18 23:24:32,1.0,0.2,6.983333333333333,6.983333333333333,0.0,0.761,0.239,0.4149,9.0,0.0,0.6785,0.134,0.148,0.0,-0.08250000000000002,-0.10499999999999998,-0.2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,dy9roc,3,4,2019-11-18 23:24:04,2.0,0.5,83.45,82.66666666666667,0.182,0.736,0.082,-0.9635,16.0,0.31,0.5835,0.0,-0.6239,0.128,-0.15249999999999997,-0.082,0.3396,0.0,0.0,0.0883424408014572,0.0,0.06375227686703096,0.02127659574468085,0.014184397163120567,0.014184397163120567,0.014184397163120567,0.0
777,dyeftn,1,0,2019-11-19 05:02:28,,0.0,,,0.0,0.816,0.184,0.3818,1.0,0.0,1.0,0.0,0.0,0.0,0.18400000000000005,-0.184,-0.3818,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1
778,dyefqr,1,1,2019-11-19 05:02:19,1.0,1.0,2189.75,2189.75,0.0,0.912,0.088,0.4215,18.0,0.244,0.372,0.384,0.5033,0.244,-0.54,0.29600000000000004,0.08179999999999998,0.1,0.0,0.1,0.0,0.1,0.12903225806451613,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903
779,dy800h,4,2,2019-11-18 21:26:53,1.0,0.5,30.966666666666665,30.966666666666665,0.11,0.729,0.161,0.5252,30.0,0.0945,0.48150000000000004,0.424,0.79835,-0.0155,-0.24749999999999994,0.263,0.27315,0.02631578947368421,0.02631578947368421,0.08388157894736842,0.02631578947368421,0.02631578947368421,0.10256410256410256,0.11538461538461539,0.16666666666666666,0.1282051282051282,0.10256410256410256
780,dy7wxc,6,5,2019-11-18 21:21:01,3.0,0.6,194.28333333333333,150.16666666666666,0.0,0.278,0.722,0.3818,27.0,0.0,0.628,0.314,0.6322,0.0,0.35,-0.408,0.2504,0.2,0.11428571428571428,0.2,0.11428571428571428,0.02857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
781,dye6ke,1,1,2019-11-19 04:42:22,1.0,1.0,2232.733333333333,2232.733333333333,0.355,0.587,0.059,-0.969,126.0,0.029,0.879,0.092,0.3384,-0.32599999999999996,0.29200000000000004,0.033,1.3074,0.07575757575757576,0.0,0.030303030303030304,0.0,0.015151515151515152,0.1016949152542373,0.06779661016949153,0.1016949152542373,0.05084745762711865,0.1016949152542373
782,dxwjcf,87,11,2019-11-18 04:05:51,5.0,0.45454545454545453,362.3833333333333,118.88333333333334,0.234,0.5330000000000001,0.23300000000000007,-0.2866,33.0,0.154,0.539,0.309,0.4404,-0.08000000000000002,0.005999999999999894,0.07599999999999993,0.7270000000000001,0.13333333333333333,0.09090909090909091,0.14285714285714285,0.06818181818181818,0.10526315789473684,0.16279069767441862,0.14728682170542637,0.14728682170542637,0.15503875968992248,0.13953488372093023
783,dy7hka,4,2,2019-11-18 20:52:33,1.0,0.5,136.76666666666668,136.76666666666668,0.284,0.627,0.089,-0.8166,62.5,0.2195,0.548,0.23249999999999998,0.14825,-0.06449999999999997,-0.07899999999999996,0.1435,0.96485,0.12134308510638298,0.031914893617021274,0.10571808510638298,0.031914893617021274,0.08444148936170212,0.22857142857142856,0.14285714285714285,0.14285714285714285,0.17142857142857143,0.14285714285714285
784,dydxsv,1,1,2019-11-19 04:23:25,1.0,1.0,11.983333333333333,11.983333333333333,0.322,0.457,0.22,-0.8882,56.0,0.088,0.475,0.437,0.9252,-0.234,0.01799999999999996,0.217,1.8134000000000001,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.2222222222222222,0.19047619047619047,0.19047619047619047,0.1746031746031746,0.1746031746031746
785,dydxjd,1,12,2019-11-19 04:22:48,2.0,0.16666666666666666,78.03333333333335,5.766666666666667,0.21700000000000005,0.641,0.141,-0.9718,54.0,0.1185,0.5225,0.2985,0.62465,-0.09850000000000006,-0.11850000000000005,0.1575,1.59645,0.14047619047619048,0.07913306451612903,0.10401785714285713,0.08739495798319327,0.08258928571428571,0.21428571428571427,0.18487394957983194,0.18067226890756302,0.15546218487394958,0.15126050420168066
786,dydtsq,1,1,2019-11-19 04:14:33,1.0,1.0,2283.5333333333333,2283.5333333333333,0.287,0.592,0.121,-0.7845,61.0,0.233,0.608,0.159,-0.1391,-0.053999999999999965,0.016000000000000014,0.038000000000000006,0.6454,0.1111111111111111,0.037037037037037035,0.14814814814814814,0.0,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035
787,dydswx,1,1,2019-11-19 04:12:36,1.0,1.0,2285.8,2285.8,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,dydl19,1,2,2019-11-19 03:55:41,2.0,1.0,556.3916666666667,178.98333333333332,0.159,0.806,0.035,-0.9231,118.0,0.1225,0.7965,0.081,-0.4696,-0.036500000000000005,-0.009500000000000064,0.046,0.4535,0.029411764705882353,0.012605042016806723,0.01680672268907563,0.008403361344537815,0.004201680672268907,0.041666666666666664,0.020833333333333332,0.03125,0.041666666666666664,0.041666666666666664
789,dyabql,2,1,2019-11-19 00:01:24,1.0,1.0,17.7,17.7,0.446,0.495,0.059,-0.9612,49.0,0.128,0.411,0.462,0.9278,-0.318,-0.08400000000000002,0.403,1.889,0.20689655172413793,0.06896551724137931,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.21212121212121213,0.0,0.12121212121212122,0.0,0.09090909090909091
790,dxwdz0,78,32,2019-11-18 03:54:18,20.0,0.625,143.14166666666668,0.85,0.2009999999999999,0.5709999999999998,0.22799999999999995,0.06079999999999998,17.0,0.049,0.552,0.302,0.0,-0.1519999999999999,-0.018999999999999795,0.07400000000000004,-0.06079999999999998,0.045019157088122604,0.0,0.044563279857397504,0.0,0.0,0.1506849315068493,0.1232876712328767,0.1506849315068493,0.1232876712328767,0.136986301369863
791,dy8bcd,3,6,2019-11-18 21:47:35,1.0,0.16666666666666666,12.983333333333333,12.983333333333333,0.0,0.286,0.714,0.3612,9.0,0.33649999999999997,0.573,0.0,-0.1909,0.33649999999999997,0.287,-0.714,-0.5521,0.036231884057971016,0.028985507246376812,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,dydexv,1,7,2019-11-19 03:43:24,1.0,0.14285714285714285,5.05,5.05,0.218,0.403,0.379,0.79,47.0,0.0,0.545,0.317,0.8074,-0.218,0.14200000000000002,-0.062,0.01739999999999997,0.13043478260869565,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.043478260869565216,0.13953488372093023,0.11627906976744186,0.16279069767441862,0.11627906976744186,0.11627906976744186
